date,cash,total_value,market_value,unit_net_value,units,static_unit_net_value
2015-10-14,16723126.978,17595121.978,-17439900.0,1.759512,10000000.0,1.752
2015-10-15,16683100.978,17557001.978,-17478020.0,1.7557,10000000.0,1.76
2015-10-16,16723126.978,17595121.978,-17439900.0,1.759512,10000000.0,1.756
2015-10-19,16953276.478,17814311.978,-17220710.0,1.781431,10000000.0,1.76
2015-10-20,17013315.478,17871491.978,-17163530.0,1.787149,10000000.0,1.781
2015-10-21,16983295.978,17842901.978,-17192120.0,1.78429,10000000.0,1.787
2015-10-22,16973289.478,17833371.978,-17201650.0,1.783337,10000000.0,1.784
2015-10-23,17013315.478,17871491.978,-17163530.0,1.787149,10000000.0,1.783
2015-10-26,17013315.478,17871491.978,-17163530.0,1.787149,10000000.0,1.787
2015-10-27,16983295.978,17842901.978,-17192120.0,1.78429,10000000.0,1.787
2015-10-28,17103373.978,17957261.978,-17077760.0,1.795726,10000000.0,1.784
2015-10-29,17073354.478,17928671.978,-17106350.0,1.792867,10000000.0,1.796
2015-10-30,17203438.978,18052561.978,-16982460.0,1.805256,10000000.0,1.793
2015-11-02,17153406.478,18004911.978,-17030110.0,1.800491,10000000.0,1.805
2015-11-03,17233458.478,18081151.978,-16953870.0,1.808115,10000000.0,1.8
2015-11-04,17233458.478,18081151.978,-16953870.0,1.808115,10000000.0,1.808
2015-11-05,17232563.61,18078827.61,-16925280.0,1.807883,10000000.0,1.808
2015-11-06,17901303.296,17901303.296,0.0,1.79013,10000000.0,1.808
2015-11-09,17901303.296,17901303.296,0.0,1.79013,10000000.0,1.79
2015-11-10,17000133.401,17895039.401,-17898120.0,1.789504,10000000.0,1.79
2015-11-11,17209293.401,18094239.401,-17698920.0,1.809424,10000000.0,1.79
2015-11-12,17334789.401,18213759.401,-17579400.0,1.821376,10000000.0,1.809
2015-11-13,17397537.401,18273519.401,-17519640.0,1.827352,10000000.0,1.821
2015-11-16,17460285.401,18333279.401,-17459880.0,1.833328,10000000.0,1.827
2015-11-17,17470743.401,18343239.401,-17449920.0,1.834324,10000000.0,1.833
2015-11-18,17638071.401,18502599.401,-17290560.0,1.85026,10000000.0,1.834
2015-11-19,17962269.401,18811359.401,-16981800.0,1.881136,10000000.0,1.85
2015-11-20,18066849.401,18910959.401,-16882200.0,1.891096,10000000.0,1.881
2015-11-23,18443337.401,19269519.401,-16523640.0,1.926952,10000000.0,1.891
2015-11-24,18359673.401,19189839.401,-16603320.0,1.918984,10000000.0,1.927
2015-11-25,18265551.401,19100199.401,-16692960.0,1.91002,10000000.0,1.919
2015-11-26,18223719.401,19060359.401,-16732800.0,1.906036,10000000.0,1.91
2015-11-27,18474711.401,19299399.401,-16493760.0,1.92994,10000000.0,1.906
2015-11-30,18788451.401,19598199.401,-16194960.0,1.95982,10000000.0,1.93
2015-12-01,18715245.401,19528479.401,-16264680.0,1.952848,10000000.0,1.96
2015-12-02,19263735.714,19263735.714,0.0,1.926374,10000000.0,1.953
2015-12-03,19263735.714,19263735.714,0.0,1.926374,10000000.0,1.926
2015-12-04,18294221.77,19256996.77,-19255500.0,1.9257,10000000.0,1.926
2015-12-07,19016775.168,19016775.168,0.0,1.901678,10000000.0,1.926
2015-12-08,19016775.168,19016775.168,0.0,1.901678,10000000.0,1.902
2015-12-09,18059577.835,19010121.835,-19010880.0,1.901012,10000000.0,1.902
2015-12-10,18156009.835,19101961.835,-18919040.0,1.910196,10000000.0,1.901
2015-12-11,18035469.835,18987161.835,-19033840.0,1.898716,10000000.0,1.91
2015-12-14,17951091.835,18906801.835,-19114200.0,1.89068,10000000.0,1.899
2015-12-15,18047523.835,18998641.835,-19022360.0,1.899864,10000000.0,1.891
2015-12-16,17861431.189,18801657.189,18804520.0,1.880166,10000000.0,1.9
2015-12-17,17904143.189,18846617.189,18849480.0,1.884662,10000000.0,1.88
2015-12-18,18277873.189,19240017.189,19242880.0,1.924002,10000000.0,1.885
2015-12-21,18672959.189,19655897.189,19658760.0,1.96559,10000000.0,1.924
2015-12-22,19446767.922,19446767.922,0.0,1.944677,10000000.0,1.966
2015-12-23,19446767.922,19446767.922,0.0,1.944677,10000000.0,1.945
2015-12-24,18467625.083,19439961.083,19446720.0,1.943996,10000000.0,1.945
2015-12-25,18606933.083,19586601.083,19593360.0,1.95866,10000000.0,1.944
2015-12-28,18649797.083,19631721.083,19638480.0,1.963172,10000000.0,1.959
2015-12-29,19067721.083,20071641.083,20078400.0,2.007164,10000000.0,1.963
2015-12-30,19067721.083,20071641.083,20078400.0,2.007164,10000000.0,2.007
2015-12-31,19110585.083,20116761.083,20123520.0,2.011676,10000000.0,2.007
2016-01-04,19035573.083,20037801.083,20044560.0,2.00378,10000000.0,2.012
2016-01-05,19164165.083,20173161.083,20179920.0,2.017316,10000000.0,2.004
2016-01-06,19014141.083,20015241.083,20022000.0,2.001524,10000000.0,2.017
2016-01-07,18992709.083,19992681.083,19999440.0,1.999268,10000000.0,2.002
2016-01-08,18842685.083,19834761.083,19841520.0,1.983476,10000000.0,1.999
2016-01-11,18831969.083,19823481.083,19830240.0,1.982348,10000000.0,1.983
2016-01-12,18636927.722,19617981.222,-19621070.0,1.961798,10000000.0,1.982
2016-01-13,18648761.222,19629251.222,-19609800.0,1.962925,10000000.0,1.962
2016-01-14,19419456.296,19419456.296,0.0,1.941946,10000000.0,1.963
2016-01-15,19419456.296,19419456.296,0.0,1.941946,10000000.0,1.942
2016-01-18,18442527.852,19412664.852,19402740.0,1.941266,10000000.0,1.942
2016-01-19,18563595.852,19540104.852,19530180.0,1.95401,10000000.0,1.941
2016-01-20,19310327.829,19310327.829,0.0,1.931033,10000000.0,1.954
2016-01-21,19310327.829,19310327.829,0.0,1.931033,10000000.0,1.931
2016-01-22,18338291.897,19303570.397,19305570.0,1.930357,10000000.0,1.931
2016-01-25,18509320.397,19483600.397,19485600.0,1.94836,10000000.0,1.93
2016-01-26,18559622.897,19536550.397,19538550.0,1.953655,10000000.0,1.948
2016-01-27,18740711.897,19727170.397,19729170.0,1.972717,10000000.0,1.954
2016-01-28,19212123.58,19212123.58,0.0,1.921212,10000000.0,1.973
2016-01-29,19212123.58,19212123.58,0.0,1.921212,10000000.0,1.921
2016-02-01,18244968.075,19205400.075,19208640.0,1.92054,10000000.0,1.921
2016-02-02,18204840.075,19163160.075,19166400.0,1.916316,10000000.0,1.921
2016-02-03,18315192.075,19279320.075,19282560.0,1.927932,10000000.0,1.916
2016-02-04,18565992.075,19543320.075,19546560.0,1.954332,10000000.0,1.928
2016-02-05,18485736.075,19458840.075,19462080.0,1.945884,10000000.0,1.954
2016-02-15,18776664.075,19765080.075,19768320.0,1.976508,10000000.0,1.946
2016-02-16,18706440.075,19691160.075,19694400.0,1.969116,10000000.0,1.977
2016-02-17,18666312.075,19648920.075,19652160.0,1.964892,10000000.0,1.969
2016-02-18,18756600.075,19743960.075,19747200.0,1.974396,10000000.0,1.965
2016-02-19,19027464.075,20029080.075,20032320.0,2.002908,10000000.0,1.974
2016-02-22,19679544.075,20715480.075,20718720.0,2.071548,10000000.0,2.003
2016-02-23,20328202.088,20328202.088,0.0,2.03282,10000000.0,2.072
2016-02-24,20328202.088,20328202.088,0.0,2.03282,10000000.0,2.033
2016-02-25,19305033.188,20321089.188,20321120.0,2.032109,10000000.0,2.033
2016-02-26,19244955.188,20257849.188,20257880.0,2.025785,10000000.0,2.032
2016-02-29,19715566.188,20753229.188,20753260.0,2.075323,10000000.0,2.026
2016-03-01,19965891.188,21016729.188,21016760.0,2.101673,10000000.0,2.075
2016-03-02,19955878.188,21006189.188,21006220.0,2.100619,10000000.0,2.102
2016-03-03,19765631.188,20805929.188,20805960.0,2.080593,10000000.0,2.101
2016-03-04,19895800.188,20942949.188,20942980.0,2.094295,10000000.0,2.081
2016-03-07,20756918.188,21849389.188,21849420.0,2.184939,10000000.0,2.094
2016-03-08,21968491.188,23124729.188,23124760.0,2.312473,10000000.0,2.185
2016-03-09,22168368.086,22168368.086,0.0,2.216837,10000000.0,2.312
2016-03-10,22168368.086,22168368.086,0.0,2.216837,10000000.0,2.217
2016-03-11,21052432.79,22160610.29,22163550.0,2.216061,10000000.0,2.217
2016-03-14,21685297.292,21685297.292,0.0,2.16853,10000000.0,2.216
2016-03-15,21685297.292,21685297.292,0.0,2.16853,10000000.0,2.169
2016-03-16,20594397.538,21677713.538,21666320.0,2.167771,10000000.0,2.169
2016-03-17,21311932.538,22433013.538,22421620.0,2.243301,10000000.0,2.168
2016-03-18,21721952.538,22864613.538,22853220.0,2.286461,10000000.0,2.243
2016-03-21,22019217.038,23177523.538,23166130.0,2.317752,10000000.0,2.286
2016-03-22,22131972.538,23296213.538,23284820.0,2.329621,10000000.0,2.318
2016-03-23,22490740.038,23673863.538,23662470.0,2.367386,10000000.0,2.33
2016-03-24,22878187.93,22878187.93,0.0,2.287819,10000000.0,2.367
2016-03-25,22878187.93,22878187.93,0.0,2.287819,10000000.0,2.288
2016-03-28,21726362.632,22870180.632,22876360.0,2.287018,10000000.0,2.288
2016-03-29,22001587.132,23159890.632,23166070.0,2.315989,10000000.0,2.287
2016-03-30,22658375.827,22658375.827,0.0,2.265838,10000000.0,2.316
2016-03-31,22658375.827,22658375.827,0.0,2.265838,10000000.0,2.266
2016-04-01,21517761.969,22650446.469,22653690.0,2.265045,10000000.0,2.266
2016-04-05,21527575.469,22660776.469,22664020.0,2.266078,10000000.0,2.265
2016-04-06,21409813.469,22536816.469,22540060.0,2.253682,10000000.0,2.266
2016-04-07,21498134.969,22629786.469,22633030.0,2.262979,10000000.0,2.254
2016-04-08,21547202.469,22681436.469,22684680.0,2.268144,10000000.0,2.263
2016-04-11,22499111.969,23683446.469,23686690.0,2.368345,10000000.0,2.268
2016-04-12,22999600.469,24210276.469,24213520.0,2.421028,10000000.0,2.368
2016-04-13,23087921.969,24303246.469,24306490.0,2.430325,10000000.0,2.421
2016-04-14,23995274.647,23995274.647,0.0,2.399527,10000000.0,2.43
2016-04-15,23995274.647,23995274.647,0.0,2.399527,10000000.0,2.4
2016-04-18,22787793.942,23986880.442,23981730.0,2.398688,10000000.0,2.4
2016-04-19,23769229.442,25019970.442,25014820.0,2.501997,10000000.0,2.399
2016-04-20,24703022.442,26002910.442,25997760.0,2.600291,10000000.0,2.502
2016-04-21,26208525.442,27587650.442,27582500.0,2.758765,10000000.0,2.6
2016-04-22,26264527.1,26264527.1,0.0,2.626453,10000000.0,2.759
2016-04-25,26264527.1,26264527.1,0.0,2.626453,10000000.0,2.626
2016-04-26,24942581.151,26255337.151,26255120.0,2.625534,10000000.0,2.626
2016-04-27,25691222.794,25691222.794,0.0,2.569122,10000000.0,2.626
2016-04-28,25691222.794,25691222.794,0.0,2.569122,10000000.0,2.569
2016-04-29,24398687.302,25682237.302,25671000.0,2.568224,10000000.0,2.569
2016-05-03,24390152.304,24390152.304,0.0,2.439015,10000000.0,2.568
2016-05-04,24390152.304,24390152.304,0.0,2.439015,10000000.0,2.439
2016-05-05,23162466.85,24381618.85,-24383040.0,2.438162,10000000.0,2.439
2016-05-06,24087864.377,24087864.377,0.0,2.408786,10000000.0,2.438
2016-05-09,24087864.377,24087864.377,0.0,2.408786,10000000.0,2.409
2016-05-10,22876047.724,24079441.224,-24067870.0,2.407944,10000000.0,2.409
2016-05-11,22887818.224,24090651.224,-24056660.0,2.409065,10000000.0,2.408
2016-05-12,23735294.224,24897771.224,-23249540.0,2.489777,10000000.0,2.409
2016-05-13,24253196.224,25391011.224,-22756300.0,2.539101,10000000.0,2.49
2016-05-16,25136339.627,25136339.627,0.0,2.513634,10000000.0,2.539
2016-05-17,25136339.627,25136339.627,0.0,2.513634,10000000.0,2.514
2016-05-18,23870911.328,25127543.828,-25132650.0,2.512754,10000000.0,2.514
2016-05-19,24025009.328,25274303.828,-24985890.0,2.52743,10000000.0,2.513
2016-05-20,23781020.828,25041933.828,-25218260.0,2.504193,10000000.0,2.527
2016-05-23,25257793.328,26448383.828,-23811810.0,2.644838,10000000.0,2.504
2016-05-24,25116536.828,26313853.828,-23946340.0,2.631385,10000000.0,2.645
2016-05-25,25655879.828,26827513.828,-23432680.0,2.682751,10000000.0,2.631
2016-05-26,26366643.414,26366643.414,0.0,2.636664,10000000.0,2.683
2016-05-27,26366643.414,26366643.414,0.0,2.636664,10000000.0,2.637
2016-05-30,25040042.413,26357422.413,-26347600.0,2.635742,10000000.0,2.637
2016-05-31,25206866.413,26516302.413,-26188720.0,2.65163,10000000.0,2.636
2016-06-01,25526612.413,26820822.413,-25884200.0,2.682082,10000000.0,2.652
2016-06-02,25540514.413,26834062.413,-25870960.0,2.683406,10000000.0,2.682
2016-06-03,26374689.363,26374689.363,0.0,2.637469,10000000.0,2.683
2016-06-06,26374689.363,26374689.363,0.0,2.637469,10000000.0,2.637
2016-06-07,25047607.209,26365463.709,26357130.0,2.636546,10000000.0,2.637
2016-06-08,25312828.209,26644643.709,26636310.0,2.664464,10000000.0,2.637
2016-06-13,26168768.709,27545633.709,27537300.0,2.754563,10000000.0,2.664
2016-06-14,26292811.578,26292811.578,0.0,2.629281,10000000.0,2.755
2016-06-15,26292811.578,26292811.578,0.0,2.629281,10000000.0,2.629
2016-06-16,24969734.768,26283613.768,26277580.0,2.628361,10000000.0,2.629
2016-06-17,24969734.768,26283613.768,26277580.0,2.628361,10000000.0,2.628
2016-06-20,24825296.768,26131573.768,26125540.0,2.613157,10000000.0,2.628
2016-06-21,25066026.768,26384973.768,26378940.0,2.638497,10000000.0,2.613
2016-06-22,25800253.268,27157843.768,27151810.0,2.715784,10000000.0,2.638
2016-06-23,25776180.268,27132503.768,27126470.0,2.71325,10000000.0,2.716
2016-06-24,25595632.768,26942453.768,26936420.0,2.694245,10000000.0,2.713
2016-06-27,27304815.768,28741593.768,28735560.0,2.874159,10000000.0,2.694
2016-06-28,27268706.268,28703583.768,28697550.0,2.870358,10000000.0,2.874
2016-06-29,28389566.763,28389566.763,0.0,2.838957,10000000.0,2.87
2016-06-30,28389566.763,28389566.763,0.0,2.838957,10000000.0,2.839
2016-07-01,26960838.482,28379634.482,28375920.0,2.837963,10000000.0,2.839
2016-07-04,27821538.482,29285634.482,29281920.0,2.928563,10000000.0,2.838
2016-07-05,27569066.482,29019874.482,29016160.0,2.901987,10000000.0,2.929
2016-07-06,27293642.482,28729954.482,28726240.0,2.872995,10000000.0,2.902
2016-07-07,27396926.482,28838674.482,28834960.0,2.883867,10000000.0,2.873
2016-07-08,28062534.482,29539314.482,29535600.0,2.953931,10000000.0,2.884
2016-07-11,27890394.482,29358114.482,29354400.0,2.935811,10000000.0,2.954
2016-07-12,29359322.482,30904354.482,30900640.0,3.090435,10000000.0,2.936
2016-07-13,30386357.594,30386357.594,0.0,3.038636,10000000.0,3.09
2016-07-14,30386357.594,30386357.594,0.0,3.038636,10000000.0,3.039
2016-07-15,28856998.745,30375725.745,30374540.0,3.037573,10000000.0,3.039
2016-07-18,26972863.745,28392425.745,28391240.0,2.839243,10000000.0,3.038
2016-07-19,27601462.957,27601462.957,0.0,2.760146,10000000.0,2.839
2016-07-20,27601462.957,27601462.957,0.0,2.760146,10000000.0,2.76
2016-07-21,26212911.981,27591809.981,27577960.0,2.759181,10000000.0,2.76
2016-07-22,26592644.811,26592644.811,0.0,2.659264,10000000.0,2.759
2016-07-25,26592644.811,26592644.811,0.0,2.659264,10000000.0,2.659
2016-07-26,25254673.275,26583344.775,-26573430.0,2.658334,10000000.0,2.659
2016-07-27,26138260.929,26138260.929,0.0,2.613826,10000000.0,2.658
2016-07-28,26138260.929,26138260.929,0.0,2.613826,10000000.0,2.614
2016-07-29,24823020.896,26129118.896,-26121960.0,2.612912,10000000.0,2.614
2016-08-01,25220770.923,25220770.923,0.0,2.522077,10000000.0,2.613
2016-08-02,25220770.923,25220770.923,0.0,2.522077,10000000.0,2.522
2016-08-03,23950958.397,25211943.397,25219700.0,2.521194,10000000.0,2.522
2016-08-04,24758872.661,24758872.661,0.0,2.475887,10000000.0,2.521
2016-08-05,24758872.661,24758872.661,0.0,2.475887,10000000.0,2.476
2016-08-08,23513191.392,24750212.892,24740430.0,2.475021,10000000.0,2.476
2016-08-09,23350912.392,24579392.892,24569610.0,2.457939,10000000.0,2.475
2016-08-10,23332881.392,24560412.892,24550630.0,2.456041,10000000.0,2.458
2016-08-11,23395989.892,24626842.892,24617060.0,2.462684,10000000.0,2.456
2016-08-12,23242726.392,24465512.892,24455730.0,2.446551,10000000.0,2.463
2016-08-15,23188633.392,24408572.892,24398790.0,2.440857,10000000.0,2.447
2016-08-16,23882826.892,25139302.892,25129520.0,2.51393,10000000.0,2.441
2016-08-17,24570794.143,24570794.143,0.0,2.457079,10000000.0,2.514
2016-08-18,24570794.143,24570794.143,0.0,2.457079,10000000.0,2.457
2016-08-19,23333885.863,24562195.363,24566190.0,2.45622,10000000.0,2.457
2016-08-22,23206604.863,24428215.363,24432210.0,2.442822,10000000.0,2.456
2016-08-23,23597539.363,24839725.363,24843720.0,2.483973,10000000.0,2.443
2016-08-24,23533898.863,24772735.363,24776730.0,2.477274,10000000.0,2.484
2016-08-25,23333885.863,24562195.363,24566190.0,2.45622,10000000.0,2.477
2016-08-26,23931765.512,23931765.512,0.0,2.393177,10000000.0,2.456
2016-08-29,23931765.512,23931765.512,0.0,2.393177,10000000.0,2.393
2016-08-30,22726922.834,23923390.834,-23929360.0,2.392339,10000000.0,2.393
2016-08-31,23038142.834,24219790.834,-23632960.0,2.421979,10000000.0,2.392
2016-09-01,22934402.834,24120990.834,-23731760.0,2.412099,10000000.0,2.422
2016-09-02,22892906.834,24081470.834,-23771280.0,2.408147,10000000.0,2.412
2016-09-05,23776646.545,23776646.545,0.0,2.377665,10000000.0,2.408
2016-09-06,23776646.545,23776646.545,0.0,2.377665,10000000.0,2.378
2016-09-07,22580325.097,23768331.097,-23760120.0,2.376833,10000000.0,2.378
2016-09-08,22537569.097,23727611.097,-23800840.0,2.372761,10000000.0,2.377
2016-09-09,22484124.097,23676711.097,-23851740.0,2.367671,10000000.0,2.373
2016-09-12,23189598.097,24348591.097,-23179860.0,2.434859,10000000.0,2.368
2016-09-13,23414067.097,24562371.097,-22966080.0,2.456237,10000000.0,2.435
2016-09-14,23478201.097,24623451.097,-22905000.0,2.462345,10000000.0,2.456
2016-09-19,23595780.097,24735431.097,-22793020.0,2.473543,10000000.0,2.462
2016-09-20,24472863.888,24472863.888,0.0,2.447286,10000000.0,2.474
2016-09-21,24472863.888,24472863.888,0.0,2.447286,10000000.0,2.447
2016-09-22,23241081.96,24464301.96,-24464400.0,2.44643,10000000.0,2.447
2016-09-23,24144459.891,24144459.891,0.0,2.414446,10000000.0,2.446
2016-09-26,24144459.891,24144459.891,0.0,2.414446,10000000.0,2.414
2016-09-27,22929048.754,24136011.754,-24139260.0,2.413601,10000000.0,2.414
2016-09-28,22795236.754,24008571.754,-24266700.0,2.400857,10000000.0,2.414
2016-09-29,22929048.754,24136011.754,-24139260.0,2.413601,10000000.0,2.401
2016-09-30,23152068.754,24348411.754,-23926860.0,2.434841,10000000.0,2.414
2016-10-10,22962501.754,24167871.754,-24107400.0,2.416787,10000000.0,2.435
2016-10-11,23426397.07,23426397.07,0.0,2.34264,10000000.0,2.417
2016-10-12,23426397.07,23426397.07,0.0,2.34264,10000000.0,2.343
2016-10-13,22247083.679,23418198.679,23422300.0,2.34182,10000000.0,2.343
2016-10-14,22672446.179,23865948.679,23870050.0,2.386595,10000000.0,2.342
2016-10-17,22974926.179,24184348.679,24188450.0,2.418435,10000000.0,2.387
2016-10-18,23069451.179,24283848.679,24287950.0,2.428385,10000000.0,2.418
2016-10-19,23003283.679,24214198.679,24218300.0,2.42142,10000000.0,2.428
2016-10-20,23494813.679,24731598.679,24735700.0,2.47316,10000000.0,2.421
2016-10-21,23485361.179,24721648.679,24725750.0,2.472165,10000000.0,2.473
2016-10-24,23542076.179,24781348.679,24785450.0,2.478135,10000000.0,2.472
2016-10-25,24279371.179,25557448.679,25561550.0,2.555745,10000000.0,2.478
2016-10-26,25200374.654,25200374.654,0.0,2.520037,10000000.0,2.556
2016-10-27,25200374.654,25200374.654,0.0,2.520037,10000000.0,2.52
2016-10-28,23932498.591,25191560.591,25181240.0,2.519156,10000000.0,2.52
2016-10-31,24043420.591,25308320.591,25298000.0,2.530832,10000000.0,2.519
2016-11-01,24163586.091,25434810.591,25424490.0,2.543481,10000000.0,2.531
2016-11-02,24135855.591,25405620.591,25395300.0,2.540562,10000000.0,2.543
2016-11-03,24884579.091,26193750.591,26183430.0,2.619375,10000000.0,2.541
2016-11-04,25115666.591,26437000.591,26426680.0,2.6437,10000000.0,2.619
2016-11-07,26714792.091,28120290.591,28109970.0,2.812029,10000000.0,2.644
2016-11-08,27594943.283,27594943.283,0.0,2.759494,10000000.0,2.812
2016-11-09,27594943.283,27594943.283,0.0,2.759494,10000000.0,2.759
2016-11-10,26206792.59,27585293.09,27570010.0,2.758529,10000000.0,2.759
2016-11-11,27425614.09,28868263.09,28852980.0,2.886826,10000000.0,2.759
2016-11-14,27188119.947,27188119.947,0.0,2.718812,10000000.0,2.887
2016-11-15,27188119.947,27188119.947,0.0,2.718812,10000000.0,2.719
2016-11-16,25819888.228,27178608.228,27174400.0,2.717861,10000000.0,2.719
2016-11-17,25801553.228,27159308.228,27155100.0,2.715931,10000000.0,2.718
2016-11-18,26744646.466,26744646.466,0.0,2.674465,10000000.0,2.716
2016-11-21,26744646.466,26744646.466,0.0,2.674465,10000000.0,2.674
2016-11-22,26744646.466,26744646.466,0.0,2.674465,10000000.0,2.674
2016-11-23,25398604.003,26735289.003,26733700.0,2.673529,10000000.0,2.674
2016-11-24,25372811.503,26708139.003,26706550.0,2.670814,10000000.0,2.674
2016-11-25,27118104.003,28545289.003,28543700.0,2.854529,10000000.0,2.671
2016-11-28,22801416.871,28832336.871,30154600.0,2.883234,10000000.0,2.855
2016-11-29,26379138.678,26379138.678,0.0,2.637914,10000000.0,2.883
2016-11-30,26379138.678,26379138.678,0.0,2.637914,10000000.0,2.638
2016-12-01,21098615.248,26369913.248,26356490.0,2.636991,10000000.0,2.638
2016-12-02,25856395.687,25856395.687,0.0,2.58564,10000000.0,2.637
2016-12-05,25856395.687,25856395.687,0.0,2.58564,10000000.0,2.586
2016-12-06,20680851.663,25847353.663,25832510.0,2.584735,10000000.0,2.586
2016-12-07,21740811.663,27172303.663,27157460.0,2.71723,10000000.0,2.585
2016-12-08,21817899.663,27268663.663,27253820.0,2.726866,10000000.0,2.717
2016-12-09,26865793.212,26865793.212,0.0,2.686579,10000000.0,2.727
2016-12-12,26865793.212,26865793.212,0.0,2.686579,10000000.0,2.687
2016-12-13,21486735.636,26856395.636,26848300.0,2.68564,10000000.0,2.687
2016-12-14,25851547.907,25851547.907,0.0,2.585155,10000000.0,2.686
2016-12-15,25851547.907,25851547.907,0.0,2.585155,10000000.0,2.585
2016-12-16,20672489.743,25842499.743,25850050.0,2.58425,10000000.0,2.585
2016-12-19,24876088.043,24876088.043,0.0,2.487609,10000000.0,2.584
2016-12-20,24876088.043,24876088.043,0.0,2.487609,10000000.0,2.488
2016-12-21,19898400.928,24867392.928,-24844960.0,2.486739,10000000.0,2.488
2016-12-22,21243744.928,25988512.928,-23723840.0,2.598851,10000000.0,2.487
2016-12-23,21638880.928,26317792.928,-23394560.0,2.631779,10000000.0,2.599
2016-12-26,22222176.928,26803872.928,-22908480.0,2.680387,10000000.0,2.632
2016-12-27,26137063.875,26137063.875,0.0,2.613706,10000000.0,2.68
2016-12-28,26137063.875,26137063.875,0.0,2.613706,10000000.0,2.614
2016-12-29,20902880.708,26127920.708,-26125200.0,2.612792,10000000.0,2.614
2016-12-30,21805580.708,26880170.708,-25372950.0,2.688017,10000000.0,2.613
