date,order_book_id,symbol,margin,margin_rate,contract_multiplier,last_price,buy_pnl,buy_margin,buy_quantity,buy_avg_open_price,sell_pnl,sell_margin,sell_quantity,sell_avg_open_price
2011-08-17,RB1201,ÂÝÎÆ¸Ö1201,827196.3,0.07,10.0,4863.0,0.0,0.0,0.0,0.0,-241034.737,827196.3,243.0,4763.809
2011-08-18,RB1201,ÂÝÎÆ¸Ö1201,821583.0,0.07,10.0,4830.0,0.0,0.0,0.0,0.0,-160844.737,821583.0,243.0,4763.809
2011-08-19,RB1201,ÂÝÎÆ¸Ö1201,818861.4,0.07,10.0,4814.0,0.0,0.0,0.0,0.0,-121964.737,818861.4,243.0,4763.809
2011-08-22,RB1201,ÂÝÎÆ¸Ö1201,819201.6,0.07,10.0,4816.0,0.0,0.0,0.0,0.0,-126824.737,819201.6,243.0,4763.809
2011-08-23,RB1201,ÂÝÎÆ¸Ö1201,820052.1,0.07,10.0,4821.0,0.0,0.0,0.0,0.0,-138974.737,820052.1,243.0,4763.809
2011-08-24,RB1201,ÂÝÎÆ¸Ö1201,820222.2,0.07,10.0,4822.0,0.0,0.0,0.0,0.0,-141404.737,820222.2,243.0,4763.809
2011-08-25,RB1201,ÂÝÎÆ¸Ö1201,819201.6,0.07,10.0,4816.0,0.0,0.0,0.0,0.0,-126824.737,819201.6,243.0,4763.809
2011-08-26,RB1201,ÂÝÎÆ¸Ö1201,816480.0,0.07,10.0,4800.0,0.0,0.0,0.0,0.0,-87944.737,816480.0,243.0,4763.809
2011-08-29,RB1201,ÂÝÎÆ¸Ö1201,811036.8,0.07,10.0,4768.0,0.0,0.0,0.0,0.0,-10184.737,811036.8,243.0,4763.809
2011-08-30,RB1201,ÂÝÎÆ¸Ö1201,818181.0,0.07,10.0,4810.0,0.0,0.0,0.0,0.0,-112244.737,818181.0,243.0,4763.809
2011-08-31,RB1201,ÂÝÎÆ¸Ö1201,798081.2,0.07,10.0,4831.0,-2850.29,798081.2,236.0,4832.208,-0.0,0.0,0.0,4763.809
2011-09-01,RB1201,ÂÝÎÆ¸Ö1201,797750.8,0.07,10.0,4829.0,-7570.29,797750.8,236.0,4832.208,-0.0,0.0,0.0,4763.809
2011-09-02,RB1201,ÂÝÎÆ¸Ö1201,798246.4,0.07,10.0,4832.0,-490.29,798246.4,236.0,4832.208,-0.0,0.0,0.0,4763.809
2011-09-05,RB1201,ÂÝÎÆ¸Ö1201,792960.0,0.07,10.0,4800.0,-0.0,0.0,0.0,4832.208,-2832.0,792960.0,236.0,4798.8
2011-09-06,RB1201,ÂÝÎÆ¸Ö1201,791968.8,0.07,10.0,4794.0,-0.0,0.0,0.0,4832.208,11328.0,791968.8,236.0,4798.8
2011-09-07,RB1201,ÂÝÎÆ¸Ö1201,790335.0,0.07,10.0,4825.0,-2822.625,790335.0,234.0,4826.206,-0.0,0.0,0.0,4798.8
2011-09-08,RB1201,ÂÝÎÆ¸Ö1201,783369.3,0.07,10.0,4803.0,-0.0,0.0,0.0,4826.206,-2797.747,783369.3,233.0,4801.799
2011-09-09,RB1201,ÂÝÎÆ¸Ö1201,781412.1,0.07,10.0,4791.0,-0.0,0.0,0.0,4826.206,25162.253,781412.1,233.0,4801.799
2011-09-13,RB1201,ÂÝÎÆ¸Ö1201,780107.3,0.07,10.0,4783.0,-0.0,0.0,0.0,4826.206,43802.253,780107.3,233.0,4801.799
2011-09-14,RB1201,ÂÝÎÆ¸Ö1201,776356.0,0.07,10.0,4760.0,-0.0,0.0,0.0,4826.206,97392.253,776356.0,233.0,4801.799
2011-09-15,RB1201,ÂÝÎÆ¸Ö1201,773746.4,0.07,10.0,4744.0,-0.0,0.0,0.0,4826.206,134672.253,773746.4,233.0,4801.799
2011-09-16,RB1201,ÂÝÎÆ¸Ö1201,771789.2,0.07,10.0,4732.0,-0.0,0.0,0.0,4826.206,162632.253,771789.2,233.0,4801.799
2011-09-19,RB1201,ÂÝÎÆ¸Ö1201,753848.2,0.07,10.0,4622.0,-0.0,0.0,0.0,4826.206,418932.253,753848.2,233.0,4801.799
2011-09-20,RB1201,ÂÝÎÆ¸Ö1201,752054.1,0.07,10.0,4611.0,-0.0,0.0,0.0,4826.206,444562.253,752054.1,233.0,4801.799
2011-09-21,RB1201,ÂÝÎÆ¸Ö1201,755642.3,0.07,10.0,4633.0,-0.0,0.0,0.0,4826.206,393302.253,755642.3,233.0,4801.799
2011-09-22,RB1201,ÂÝÎÆ¸Ö1201,745040.8,0.07,10.0,4568.0,-0.0,0.0,0.0,4826.206,544752.253,745040.8,233.0,4801.799
2011-09-23,RB1201,ÂÝÎÆ¸Ö1201,736233.4,0.07,10.0,4514.0,-0.0,0.0,0.0,4826.206,670572.253,736233.4,233.0,4801.799
2011-09-26,RB1201,ÂÝÎÆ¸Ö1201,717313.8,0.07,10.0,4398.0,-0.0,0.0,0.0,4826.206,940852.253,717313.8,233.0,4801.799
2011-09-27,RB1201,ÂÝÎÆ¸Ö1201,0.0,0.07,10.0,4448.0,-0.0,0.0,0.0,4826.206,0.0,0.0,0.0,4801.799
2011-09-29,RB1201,ÂÝÎÆ¸Ö1201,842408.0,0.07,10.0,4298.0,0.0,0.0,0.0,0.0,-3008.6,842408.0,280.0,4296.926
2011-09-30,RB1201,ÂÝÎÆ¸Ö1201,850444.0,0.07,10.0,4339.0,0.0,0.0,0.0,0.0,-117808.6,850444.0,280.0,4296.926
2011-10-10,RB1201,ÂÝÎÆ¸Ö1201,846132.0,0.07,10.0,4317.0,0.0,0.0,0.0,0.0,-56208.6,846132.0,280.0,4296.926
2011-10-11,RB1201,ÂÝÎÆ¸Ö1201,847112.0,0.07,10.0,4322.0,0.0,0.0,0.0,0.0,-70208.6,847112.0,280.0,4296.926
2011-10-12,RB1201,ÂÝÎÆ¸Ö1201,852600.0,0.07,10.0,4350.0,0.0,0.0,0.0,0.0,-148608.6,852600.0,280.0,4296.926
2011-10-13,RB1201,ÂÝÎÆ¸Ö1201,846328.0,0.07,10.0,4318.0,0.0,0.0,0.0,0.0,-59008.6,846328.0,280.0,4296.926
2011-10-14,RB1201,ÂÝÎÆ¸Ö1201,845544.0,0.07,10.0,4314.0,0.0,0.0,0.0,0.0,-47808.6,845544.0,280.0,4296.926
2011-10-17,RB1201,ÂÝÎÆ¸Ö1201,818888.0,0.07,10.0,4178.0,0.0,0.0,0.0,0.0,332991.4,818888.0,280.0,4296.926
2011-10-18,RB1201,ÂÝÎÆ¸Ö1201,801444.0,0.07,10.0,4089.0,0.0,0.0,0.0,0.0,582191.4,801444.0,280.0,4296.926
2011-10-19,RB1201,ÂÝÎÆ¸Ö1201,793212.0,0.07,10.0,4047.0,0.0,0.0,0.0,0.0,699791.4,793212.0,280.0,4296.926
2011-10-20,RB1201,ÂÝÎÆ¸Ö1201,768712.0,0.07,10.0,3922.0,0.0,0.0,0.0,0.0,1049791.4,768712.0,280.0,4296.926
2011-10-21,RB1201,ÂÝÎÆ¸Ö1201,775572.0,0.07,10.0,3957.0,0.0,0.0,0.0,0.0,951791.4,775572.0,280.0,4296.926
2011-10-24,RB1201,ÂÝÎÆ¸Ö1201,0.0,0.07,10.0,4066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4296.926
2011-10-26,RB1201,ÂÝÎÆ¸Ö1201,887772.2,0.07,10.0,4039.0,0.0,0.0,0.0,0.0,-3170.615,887772.2,314.0,4037.99
2011-10-27,RB1201,ÂÝÎÆ¸Ö1201,887992.0,0.07,10.0,4040.0,0.0,0.0,0.0,0.0,-6310.615,887992.0,314.0,4037.99
2011-10-28,RB1201,ÂÝÎÆ¸Ö1201,0.0,0.07,10.0,4123.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,4037.99
2011-11-01,RB1201,ÂÝÎÆ¸Ö1201,868581.0,0.07,10.0,4055.0,0.0,0.0,0.0,0.0,-3102.075,868581.0,306.0,4053.986
2011-11-02,RB1201,ÂÝÎÆ¸Ö1201,870723.0,0.07,10.0,4065.0,0.0,0.0,0.0,0.0,-33702.075,870723.0,306.0,4053.986
2011-11-03,RB1201,ÂÝÎÆ¸Ö1201,0.0,0.07,10.0,4051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4053.986
2011-11-03,RB1205,ÂÝÎÆ¸Ö1205,858085.2,0.07,10.0,4006.0,0.0,0.0,0.0,0.0,-3064.59,858085.2,306.0,4004.998
2011-11-04,RB1205,ÂÝÎÆ¸Ö1205,0.0,0.07,10.0,4121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,4004.998
2011-11-08,RB1205,ÂÝÎÆ¸Ö1205,843521.7,0.07,10.0,4141.0,-3012.577,843521.7,291.0,4142.035,-0.0,0.0,0.0,0.0
2011-11-09,RB1205,ÂÝÎÆ¸Ö1205,847595.7,0.07,10.0,4161.0,55187.423,847595.7,291.0,4142.035,-0.0,0.0,0.0,0.0
2011-11-10,RB1205,ÂÝÎÆ¸Ö1205,0.0,0.07,10.0,4050.0,-0.0,0.0,0.0,4142.035,-0.0,0.0,0.0,0.0
2011-11-14,RB1205,ÂÝÎÆ¸Ö1205,823976.3,0.07,10.0,4189.0,-2942.772,823976.3,281.0,4190.047,-0.0,0.0,0.0,0.0
2011-11-15,RB1205,ÂÝÎÆ¸Ö1205,817681.9,0.07,10.0,4157.0,-92862.772,817681.9,281.0,4190.047,-0.0,0.0,0.0,0.0
2011-11-16,RB1205,ÂÝÎÆ¸Ö1205,813157.8,0.07,10.0,4134.0,-157492.772,813157.8,281.0,4190.047,-0.0,0.0,0.0,0.0
2011-11-17,RB1205,ÂÝÎÆ¸Ö1205,821812.6,0.07,10.0,4178.0,-33852.772,821812.6,281.0,4190.047,-0.0,0.0,0.0,0.0
2011-11-18,RB1205,ÂÝÎÆ¸Ö1205,817091.8,0.07,10.0,4154.0,-101292.772,817091.8,281.0,4190.047,-0.0,0.0,0.0,0.0
2011-11-21,RB1205,ÂÝÎÆ¸Ö1205,0.0,0.07,10.0,4086.0,-0.0,0.0,0.0,4190.047,-0.0,0.0,0.0,0.0
2011-11-23,RB1205,ÂÝÎÆ¸Ö1205,802953.2,0.07,10.0,4039.0,0.0,0.0,0.0,0.0,-2867.69,802953.2,284.0,4037.99
2011-11-24,RB1205,ÂÝÎÆ¸Ö1205,809712.4,0.07,10.0,4073.0,0.0,0.0,0.0,0.0,-99427.69,809712.4,284.0,4037.99
2011-11-25,RB1205,ÂÝÎÆ¸Ö1205,804146.0,0.07,10.0,4045.0,0.0,0.0,0.0,0.0,-19907.69,804146.0,284.0,4037.99
2011-11-28,RB1205,ÂÝÎÆ¸Ö1205,811899.2,0.07,10.0,4084.0,0.0,0.0,0.0,0.0,-130667.69,811899.2,284.0,4037.99
2011-11-29,RB1205,ÂÝÎÆ¸Ö1205,0.0,0.07,10.0,4125.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,4037.99
2011-12-01,RB1205,ÂÝÎÆ¸Ö1205,785964.2,0.07,10.0,4174.0,-2807.015,785964.2,269.0,4175.043,-0.0,0.0,0.0,0.0
2011-12-02,RB1205,ÂÝÎÆ¸Ö1205,783892.9,0.07,10.0,4163.0,-32397.015,783892.9,269.0,4175.043,-0.0,0.0,0.0,0.0
2011-12-05,RB1205,ÂÝÎÆ¸Ö1205,784081.2,0.07,10.0,4164.0,-29707.015,784081.2,269.0,4175.043,-0.0,0.0,0.0,0.0
2011-12-06,RB1205,ÂÝÎÆ¸Ö1205,783328.0,0.07,10.0,4160.0,-40467.015,783328.0,269.0,4175.043,-0.0,0.0,0.0,0.0
2011-12-07,RB1205,ÂÝÎÆ¸Ö1205,787470.6,0.07,10.0,4182.0,18712.985,787470.6,269.0,4175.043,-0.0,0.0,0.0,0.0
2011-12-08,RB1205,ÂÝÎÆ¸Ö1205,786340.8,0.07,10.0,4176.0,2572.985,786340.8,269.0,4175.043,-0.0,0.0,0.0,0.0
2011-12-09,RB1205,ÂÝÎÆ¸Ö1205,785022.7,0.07,10.0,4169.0,-16257.015,785022.7,269.0,4175.043,-0.0,0.0,0.0,0.0
2011-12-12,RB1205,ÂÝÎÆ¸Ö1205,784834.4,0.07,10.0,4168.0,-18947.015,784834.4,269.0,4175.043,-0.0,0.0,0.0,0.0
2011-12-13,RB1205,ÂÝÎÆ¸Ö1205,781633.3,0.07,10.0,4151.0,-64677.015,781633.3,269.0,4175.043,-0.0,0.0,0.0,0.0
2011-12-14,RB1205,ÂÝÎÆ¸Ö1205,782009.9,0.07,10.0,4153.0,-59297.015,782009.9,269.0,4175.043,-0.0,0.0,0.0,0.0
2011-12-15,RB1205,ÂÝÎÆ¸Ö1205,776549.2,0.07,10.0,4124.0,-0.0,0.0,0.0,4175.043,-2773.39,776549.2,269.0,4122.969
2011-12-16,RB1205,ÂÝÎÆ¸Ö1205,0.0,0.07,10.0,4189.0,0.0,0.0,0.0,4175.043,-0.0,0.0,0.0,4122.969
2011-12-20,RB1205,ÂÝÎÆ¸Ö1205,762589.8,0.07,10.0,4174.0,-2723.535,762589.8,261.0,4175.043,-0.0,0.0,0.0,0.0
2011-12-21,RB1205,ÂÝÎÆ¸Ö1205,763868.7,0.07,10.0,4181.0,15546.465,763868.7,261.0,4175.043,-0.0,0.0,0.0,0.0
2011-12-22,RB1205,ÂÝÎÆ¸Ö1205,768436.2,0.07,10.0,4206.0,80796.465,768436.2,261.0,4175.043,-0.0,0.0,0.0,0.0
2011-12-23,RB1205,ÂÝÎÆ¸Ö1205,772090.2,0.07,10.0,4226.0,132996.465,772090.2,261.0,4175.043,-0.0,0.0,0.0,0.0
2011-12-26,RB1205,ÂÝÎÆ¸Ö1205,772090.2,0.07,10.0,4226.0,132996.465,772090.2,261.0,4175.043,-0.0,0.0,0.0,0.0
2011-12-27,RB1205,ÂÝÎÆ¸Ö1205,773734.5,0.07,10.0,4235.0,156486.465,773734.5,261.0,4175.043,-0.0,0.0,0.0,0.0
2011-12-28,RB1205,ÂÝÎÆ¸Ö1205,773917.2,0.07,10.0,4236.0,159096.465,773917.2,261.0,4175.043,-0.0,0.0,0.0,0.0
2011-12-29,RB1205,ÂÝÎÆ¸Ö1205,767522.7,0.07,10.0,4201.0,67746.465,767522.7,261.0,4175.043,-0.0,0.0,0.0,0.0
2011-12-30,RB1205,ÂÝÎÆ¸Ö1205,769167.0,0.07,10.0,4210.0,91236.465,769167.0,261.0,4175.043,-0.0,0.0,0.0,0.0
2012-01-04,RB1205,ÂÝÎÆ¸Ö1205,0.0,0.07,10.0,4159.0,-0.0,0.0,0.0,4175.043,-0.0,0.0,0.0,0.0
2012-01-06,RB1205,ÂÝÎÆ¸Ö1205,757797.6,0.07,10.0,4196.0,-2706.42,757797.6,258.0,4197.049,-0.0,0.0,0.0,0.0
2012-01-09,RB1205,ÂÝÎÆ¸Ö1205,755811.0,0.07,10.0,4185.0,-0.0,0.0,0.0,4197.049,-2699.325,755811.0,258.0,4183.954
2012-01-10,RB1205,ÂÝÎÆ¸Ö1205,752377.5,0.07,10.0,4215.0,-2687.063,752377.5,255.0,4216.054,-0.0,0.0,0.0,4183.954
2012-01-11,RB1205,ÂÝÎÆ¸Ö1205,753984.0,0.07,10.0,4224.0,20262.937,753984.0,255.0,4216.054,-0.0,0.0,0.0,4183.954
2012-01-12,RB1205,ÂÝÎÆ¸Ö1205,753805.5,0.07,10.0,4223.0,17712.937,753805.5,255.0,4216.054,-0.0,0.0,0.0,4183.954
2012-01-13,RB1205,ÂÝÎÆ¸Ö1205,754876.5,0.07,10.0,4229.0,33012.937,754876.5,255.0,4216.054,-0.0,0.0,0.0,4183.954
2012-01-16,RB1205,ÂÝÎÆ¸Ö1205,756840.0,0.07,10.0,4240.0,61062.937,756840.0,255.0,4216.054,-0.0,0.0,0.0,4183.954
2012-01-17,RB1205,ÂÝÎÆ¸Ö1205,766657.5,0.07,10.0,4295.0,201312.937,766657.5,255.0,4216.054,-0.0,0.0,0.0,4183.954
2012-01-18,RB1205,ÂÝÎÆ¸Ö1205,767728.5,0.07,10.0,4301.0,216612.937,767728.5,255.0,4216.054,-0.0,0.0,0.0,4183.954
2012-01-19,RB1205,ÂÝÎÆ¸Ö1205,769335.0,0.07,10.0,4310.0,239562.937,769335.0,255.0,4216.054,-0.0,0.0,0.0,4183.954
2012-01-20,RB1205,ÂÝÎÆ¸Ö1205,771655.5,0.07,10.0,4323.0,272712.937,771655.5,255.0,4216.054,-0.0,0.0,0.0,4183.954
2012-01-30,RB1205,ÂÝÎÆ¸Ö1205,771120.0,0.07,10.0,4320.0,265062.937,771120.0,255.0,4216.054,-0.0,0.0,0.0,4183.954
2012-01-31,RB1205,ÂÝÎÆ¸Ö1205,767014.5,0.07,10.0,4297.0,206412.937,767014.5,255.0,4216.054,-0.0,0.0,0.0,4183.954
2012-02-01,RB1205,ÂÝÎÆ¸Ö1205,764872.5,0.07,10.0,4285.0,175812.937,764872.5,255.0,4216.054,-0.0,0.0,0.0,4183.954
2012-02-02,RB1205,ÂÝÎÆ¸Ö1205,770763.0,0.07,10.0,4318.0,259962.937,770763.0,255.0,4216.054,-0.0,0.0,0.0,4183.954
2012-02-03,RB1205,ÂÝÎÆ¸Ö1205,773262.0,0.07,10.0,4332.0,295662.937,773262.0,255.0,4216.054,-0.0,0.0,0.0,4183.954
2012-02-06,RB1205,ÂÝÎÆ¸Ö1205,772905.0,0.07,10.0,4330.0,290562.937,772905.0,255.0,4216.054,-0.0,0.0,0.0,4183.954
2012-02-07,RB1205,ÂÝÎÆ¸Ö1205,0.0,0.07,10.0,4274.0,0.0,0.0,0.0,4216.054,-0.0,0.0,0.0,4183.954
2012-02-09,RB1205,ÂÝÎÆ¸Ö1205,760998.7,0.07,10.0,4297.0,-2717.852,760998.7,253.0,4298.074,-0.0,0.0,0.0,0.0
2012-02-10,RB1205,ÂÝÎÆ¸Ö1205,759050.6,0.07,10.0,4286.0,-30547.852,759050.6,253.0,4298.074,-0.0,0.0,0.0,0.0
2012-02-13,RB1205,ÂÝÎÆ¸Ö1205,754623.1,0.07,10.0,4261.0,-0.0,0.0,0.0,4298.074,-2695.082,754623.1,253.0,4259.935
2012-02-14,RB1205,ÂÝÎÆ¸Ö1205,753029.2,0.07,10.0,4252.0,-0.0,0.0,0.0,4298.074,20074.918,753029.2,253.0,4259.935
2012-02-15,RB1205,ÂÝÎÆ¸Ö1205,741871.9,0.07,10.0,4189.0,-0.0,0.0,0.0,4298.074,179464.918,741871.9,253.0,4259.935
2012-02-16,RB1205,ÂÝÎÆ¸Ö1205,738329.9,0.07,10.0,4169.0,-0.0,0.0,0.0,4298.074,230064.918,738329.9,253.0,4259.935
2012-02-17,RB1205,ÂÝÎÆ¸Ö1205,736204.7,0.07,10.0,4157.0,-0.0,0.0,0.0,4298.074,260424.918,736204.7,253.0,4259.935
2012-02-20,RB1205,ÂÝÎÆ¸Ö1205,739923.8,0.07,10.0,4178.0,-0.0,0.0,0.0,4298.074,207294.918,739923.8,253.0,4259.935
2012-02-21,RB1205,ÂÝÎÆ¸Ö1205,0.0,0.07,10.0,4228.0,-0.0,0.0,0.0,4298.074,0.0,0.0,0.0,4259.935
2012-02-23,RB1205,ÂÝÎÆ¸Ö1205,759270.4,0.07,10.0,4237.0,0.0,0.0,0.0,0.0,-2711.68,759270.4,256.0,4235.941
2012-02-24,RB1205,ÂÝÎÆ¸Ö1205,758732.8,0.07,10.0,4234.0,0.0,0.0,0.0,0.0,4968.32,758732.8,256.0,4235.941
2012-02-27,RB1205,ÂÝÎÆ¸Ö1205,0.0,0.07,10.0,4278.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,4235.941
2012-02-29,RB1205,ÂÝÎÆ¸Ö1205,752500.0,0.07,10.0,4300.0,-2687.5,752500.0,250.0,4301.075,-0.0,0.0,0.0,0.0
2012-03-01,RB1205,ÂÝÎÆ¸Ö1205,748475.0,0.07,10.0,4277.0,-60187.5,748475.0,250.0,4301.075,-0.0,0.0,0.0,0.0
2012-03-02,RB1205,ÂÝÎÆ¸Ö1205,0.0,0.07,10.0,4290.0,-0.0,0.0,0.0,4301.075,-0.0,0.0,0.0,0.0
2012-03-02,RB1210,ÂÝÎÆ¸Ö1210,752325.0,0.07,10.0,4299.0,-2686.875,752325.0,250.0,4300.075,-0.0,0.0,0.0,0.0
2012-03-05,RB1210,ÂÝÎÆ¸Ö1210,746725.0,0.07,10.0,4267.0,-82686.875,746725.0,250.0,4300.075,-0.0,0.0,0.0,0.0
2012-03-06,RB1210,ÂÝÎÆ¸Ö1210,746900.0,0.07,10.0,4268.0,-80186.875,746900.0,250.0,4300.075,-0.0,0.0,0.0,0.0
2012-03-07,RB1210,ÂÝÎÆ¸Ö1210,744275.0,0.07,10.0,4253.0,-117686.875,744275.0,250.0,4300.075,-0.0,0.0,0.0,0.0
2012-03-08,RB1210,ÂÝÎÆ¸Ö1210,749175.0,0.07,10.0,4281.0,-47686.875,749175.0,250.0,4300.075,-0.0,0.0,0.0,0.0
2012-03-09,RB1210,ÂÝÎÆ¸Ö1210,755825.0,0.07,10.0,4319.0,47313.125,755825.0,250.0,4300.075,-0.0,0.0,0.0,0.0
2012-03-12,RB1210,ÂÝÎÆ¸Ö1210,758625.0,0.07,10.0,4335.0,87313.125,758625.0,250.0,4300.075,-0.0,0.0,0.0,0.0
2012-03-13,RB1210,ÂÝÎÆ¸Ö1210,759675.0,0.07,10.0,4341.0,102313.125,759675.0,250.0,4300.075,-0.0,0.0,0.0,0.0
2012-03-14,RB1210,ÂÝÎÆ¸Ö1210,756875.0,0.07,10.0,4325.0,62313.125,756875.0,250.0,4300.075,-0.0,0.0,0.0,0.0
2012-03-15,RB1210,ÂÝÎÆ¸Ö1210,758975.0,0.07,10.0,4337.0,92313.125,758975.0,250.0,4300.075,-0.0,0.0,0.0,0.0
2012-03-16,RB1210,ÂÝÎÆ¸Ö1210,758625.0,0.07,10.0,4335.0,87313.125,758625.0,250.0,4300.075,-0.0,0.0,0.0,0.0
2012-03-19,RB1210,ÂÝÎÆ¸Ö1210,760025.0,0.07,10.0,4343.0,107313.125,760025.0,250.0,4300.075,-0.0,0.0,0.0,0.0
2012-03-20,RB1210,ÂÝÎÆ¸Ö1210,758275.0,0.07,10.0,4333.0,82313.125,758275.0,250.0,4300.075,-0.0,0.0,0.0,0.0
2012-03-21,RB1210,ÂÝÎÆ¸Ö1210,762650.0,0.07,10.0,4358.0,144813.125,762650.0,250.0,4300.075,-0.0,0.0,0.0,0.0
2012-03-22,RB1210,ÂÝÎÆ¸Ö1210,762125.0,0.07,10.0,4355.0,137313.125,762125.0,250.0,4300.075,-0.0,0.0,0.0,0.0
2012-03-23,RB1210,ÂÝÎÆ¸Ö1210,760725.0,0.07,10.0,4347.0,117313.125,760725.0,250.0,4300.075,-0.0,0.0,0.0,0.0
2012-03-26,RB1210,ÂÝÎÆ¸Ö1210,761950.0,0.07,10.0,4354.0,134813.125,761950.0,250.0,4300.075,-0.0,0.0,0.0,0.0
2012-03-27,RB1210,ÂÝÎÆ¸Ö1210,764225.0,0.07,10.0,4367.0,167313.125,764225.0,250.0,4300.075,-0.0,0.0,0.0,0.0
2012-03-28,RB1210,ÂÝÎÆ¸Ö1210,760375.0,0.07,10.0,4345.0,112313.125,760375.0,250.0,4300.075,-0.0,0.0,0.0,0.0
2012-03-29,RB1210,ÂÝÎÆ¸Ö1210,752976.0,0.07,10.0,4320.0,0.0,0.0,0.0,4300.075,-2689.2,752976.0,249.0,4318.92
2012-03-30,RB1210,ÂÝÎÆ¸Ö1210,753673.2,0.07,10.0,4324.0,0.0,0.0,0.0,4300.075,-12649.2,753673.2,249.0,4318.92
2012-04-05,RB1210,ÂÝÎÆ¸Ö1210,746711.0,0.07,10.0,4354.0,-2666.825,746711.0,245.0,4355.088,-0.0,0.0,0.0,4318.92
2012-04-06,RB1210,ÂÝÎÆ¸Ö1210,752027.5,0.07,10.0,4385.0,73283.175,752027.5,245.0,4355.088,-0.0,0.0,0.0,4318.92
2012-04-09,RB1210,ÂÝÎÆ¸Ö1210,750998.5,0.07,10.0,4379.0,58583.175,750998.5,245.0,4355.088,-0.0,0.0,0.0,4318.92
2012-04-10,RB1210,ÂÝÎÆ¸Ö1210,751856.0,0.07,10.0,4384.0,70833.175,751856.0,245.0,4355.088,-0.0,0.0,0.0,4318.92
2012-04-11,RB1210,ÂÝÎÆ¸Ö1210,750655.5,0.07,10.0,4377.0,53683.175,750655.5,245.0,4355.088,-0.0,0.0,0.0,4318.92
2012-04-12,RB1210,ÂÝÎÆ¸Ö1210,753228.0,0.07,10.0,4392.0,90433.175,753228.0,245.0,4355.088,-0.0,0.0,0.0,4318.92
2012-04-13,RB1210,ÂÝÎÆ¸Ö1210,750655.5,0.07,10.0,4377.0,53683.175,750655.5,245.0,4355.088,-0.0,0.0,0.0,4318.92
2012-04-16,RB1210,ÂÝÎÆ¸Ö1210,0.0,0.07,10.0,4329.0,-0.0,0.0,0.0,4355.088,-0.0,0.0,0.0,4318.92
2012-04-18,RB1210,ÂÝÎÆ¸Ö1210,741613.6,0.07,10.0,4342.0,0.0,0.0,0.0,0.0,-2648.62,741613.6,244.0,4340.914
2012-04-19,RB1210,ÂÝÎÆ¸Ö1210,737002.0,0.07,10.0,4315.0,0.0,0.0,0.0,0.0,63231.38,737002.0,244.0,4340.914
2012-04-20,RB1210,ÂÝÎÆ¸Ö1210,736660.4,0.07,10.0,4313.0,0.0,0.0,0.0,0.0,68111.38,736660.4,244.0,4340.914
2012-04-23,RB1210,ÂÝÎÆ¸Ö1210,731194.8,0.07,10.0,4281.0,0.0,0.0,0.0,0.0,146191.38,731194.8,244.0,4340.914
2012-04-24,RB1210,ÂÝÎÆ¸Ö1210,729316.0,0.07,10.0,4270.0,0.0,0.0,0.0,0.0,173031.38,729316.0,244.0,4340.914
2012-04-25,RB1210,ÂÝÎÆ¸Ö1210,729999.2,0.07,10.0,4274.0,0.0,0.0,0.0,0.0,163271.38,729999.2,244.0,4340.914
2012-04-26,RB1210,ÂÝÎÆ¸Ö1210,732732.0,0.07,10.0,4290.0,0.0,0.0,0.0,0.0,124231.38,732732.0,244.0,4340.914
2012-04-27,RB1210,ÂÝÎÆ¸Ö1210,729145.2,0.07,10.0,4269.0,0.0,0.0,0.0,0.0,175471.38,729145.2,244.0,4340.914
2012-05-02,RB1210,ÂÝÎÆ¸Ö1210,725046.0,0.07,10.0,4245.0,0.0,0.0,0.0,0.0,234031.38,725046.0,244.0,4340.914
2012-05-03,RB1210,ÂÝÎÆ¸Ö1210,724021.2,0.07,10.0,4239.0,0.0,0.0,0.0,0.0,248671.38,724021.2,244.0,4340.914
2012-05-04,RB1210,ÂÝÎÆ¸Ö1210,726924.8,0.07,10.0,4256.0,0.0,0.0,0.0,0.0,207191.38,726924.8,244.0,4340.914
2012-05-07,RB1210,ÂÝÎÆ¸Ö1210,720946.8,0.07,10.0,4221.0,0.0,0.0,0.0,0.0,292591.38,720946.8,244.0,4340.914
2012-05-08,RB1210,ÂÝÎÆ¸Ö1210,719580.4,0.07,10.0,4213.0,0.0,0.0,0.0,0.0,312111.38,719580.4,244.0,4340.914
2012-05-09,RB1210,ÂÝÎÆ¸Ö1210,714968.8,0.07,10.0,4186.0,0.0,0.0,0.0,0.0,377991.38,714968.8,244.0,4340.914
2012-05-10,RB1210,ÂÝÎÆ¸Ö1210,715652.0,0.07,10.0,4190.0,0.0,0.0,0.0,0.0,368231.38,715652.0,244.0,4340.914
2012-05-11,RB1210,ÂÝÎÆ¸Ö1210,708820.0,0.07,10.0,4150.0,0.0,0.0,0.0,0.0,465831.38,708820.0,244.0,4340.914
2012-05-14,RB1210,ÂÝÎÆ¸Ö1210,706258.0,0.07,10.0,4135.0,0.0,0.0,0.0,0.0,502431.38,706258.0,244.0,4340.914
