date,cash,transaction_cost,market_value,total_value,position_pnl,trading_pnl,daily_pnl,margin
2012-08-20,11542496.415,0.0,-11289910.0,12332790.115,59470.0,0.0,59470.0,790293.7
2012-08-21,11596082.015,0.0,-11239830.0,12382870.115,50080.0,0.0,50080.0,786788.1
2012-08-22,11709951.415,0.0,-11133410.0,12489290.115,106420.0,0.0,106420.0,779338.7
2012-08-23,11760187.915,0.0,-11086460.0,12536240.115,46950.0,0.0,46950.0,776052.2
2012-08-24,11870708.215,0.0,-10983170.0,12639530.115,103290.0,0.0,103290.0,768821.9
2012-08-27,11857311.815,0.0,-10995690.0,12627010.115,-12520.0,0.0,-12520.0,769698.3
2012-08-28,12051559.615,0.0,-10814150.0,12808550.115,181540.0,0.0,181540.0,756990.5
2012-08-29,12091748.815,0.0,-10776590.0,12846110.115,37560.0,0.0,37560.0,754361.3
2012-08-30,12111843.415,0.0,-10757810.0,12864890.115,18780.0,0.0,18780.0,753046.7
2012-08-31,12198920.015,0.0,-10676430.0,12946270.115,81380.0,0.0,81380.0,747350.1
2012-09-03,12399866.015,0.0,-10488630.0,13134070.115,187800.0,0.0,187800.0,734204.1
2012-09-04,12630953.915,0.0,-10272660.0,13350040.115,215970.0,0.0,215970.0,719086.2
2012-09-05,12811805.315,0.0,-10103640.0,13519060.115,169020.0,0.0,169020.0,707254.8
2012-09-06,13380886.478,1024.079,0.0,13380886.478,-134590.0,-2559.558,-138173.636,0.0
2012-09-07,13380886.478,0.0,0.0,13380886.478,0.0,0.0,0.0,0.0
2012-09-10,12441112.856,1336.188,13358540.0,13376210.656,0.0,-3339.635,-4675.823,935097.8
2012-09-11,13234063.629,1321.771,0.0,13234063.629,-137520.0,-3305.255,-142147.026,0.0
2012-09-12,13234063.629,0.0,0.0,13234063.629,0.0,0.0,0.0,0.0
2012-09-13,12303146.371,1323.596,13232650.0,13229431.871,0.0,-3308.162,-4631.758,926285.5
2012-09-14,12680707.771,0.0,13638630.0,13635411.871,405980.0,0.0,405980.0,954704.1
2012-09-17,12655774.471,0.0,13611820.0,13608601.871,-26810.0,0.0,-26810.0,952827.4
2012-09-18,12755507.671,0.0,13719060.0,13715841.871,107240.0,0.0,107240.0,960334.2
2012-09-19,12954974.071,0.0,13933540.0,13930321.871,214480.0,0.0,214480.0,975347.8
2012-09-20,13332003.243,1333.656,0.0,13332003.243,-593650.0,-3334.973,-598318.628,0.0
2012-09-21,13332003.243,0.0,0.0,13332003.243,0.0,0.0,0.0,0.0
2012-09-24,12394822.722,1332.501,13321680.0,13327340.322,0.0,-3330.42,-4662.921,932517.6
2012-09-25,12408809.922,0.0,13336720.0,13342380.322,15040.0,0.0,15040.0,933570.4
2012-09-26,12338873.922,0.0,13261520.0,13267180.322,-75200.0,0.0,-75200.0,928306.4
2012-09-27,12482242.722,0.0,13415680.0,13421340.322,154160.0,0.0,154160.0,939097.6
2012-09-28,12583649.922,0.0,13524720.0,13530380.322,109040.0,0.0,109040.0,946730.4
2012-10-08,12789961.122,0.0,13746560.0,13752220.322,221840.0,0.0,221840.0,962259.2
2012-10-09,12828425.922,0.0,13787920.0,13793580.322,41360.0,0.0,41360.0,965154.4
2012-10-10,12880877.922,0.0,13844320.0,13849980.322,56400.0,0.0,56400.0,969102.4
2012-10-11,13664718.319,1366.042,0.0,13664718.319,-180480.0,-3415.96,-185262.002,0.0
2012-10-12,13664718.319,0.0,0.0,13664718.319,0.0,0.0,0.0,0.0
2012-10-15,12704621.981,1365.083,13647420.0,13659941.381,0.0,-3411.855,-4776.938,955319.4
2012-10-16,12807377.681,0.0,13757910.0,13770431.381,110490.0,0.0,110490.0,963053.7
2012-10-17,12903046.781,0.0,13860780.0,13873301.381,102870.0,0.0,102870.0,970254.6
2012-10-18,12931393.181,0.0,13891260.0,13903781.381,30480.0,0.0,30480.0,972388.2
2012-10-19,12924306.581,0.0,13883640.0,13896161.381,-7620.0,0.0,-7620.0,971854.8
2012-10-22,13048322.081,0.0,14016990.0,14029511.381,133350.0,0.0,133350.0,981189.3
2012-10-23,13864641.788,1385.351,0.0,13864641.788,-160020.0,-3464.243,-164869.593,0.0
2012-10-24,13864641.788,0.0,0.0,13864641.788,0.0,0.0,0.0,0.0
2012-10-25,12891487.078,1383.65,13833040.0,13859799.878,0.0,-3458.26,-4841.91,968312.8
2012-10-26,12905474.278,0.0,13848080.0,13874839.878,15040.0,0.0,15040.0,969365.6
2012-10-29,13629437.614,1360.404,0.0,13629437.614,-240640.0,-3401.86,-245402.264,0.0
2012-10-30,13629437.614,0.0,0.0,13629437.614,0.0,0.0,0.0,0.0
2012-10-31,12670743.33,1362.409,-13627500.0,13624668.33,0.0,-3406.875,-4769.284,953925.0
2012-11-01,13451089.298,1379.97,0.0,13451089.298,-168750.0,-3449.062,-173579.032,0.0
2012-11-02,13451089.298,0.0,0.0,13451089.298,0.0,0.0,0.0,0.0
2012-11-05,12505916.982,1343.193,-13435290.0,13446387.282,0.0,-3358.823,-4702.016,940470.3
2012-11-06,12501968.682,0.0,-13438980.0,13442697.282,-3690.0,0.0,-3690.0,940728.6
2012-11-07,12533555.082,0.0,-13409460.0,13472217.282,29520.0,0.0,29520.0,938662.2
2012-11-08,12561193.182,0.0,-13383630.0,13498047.282,25830.0,0.0,25830.0,936854.1
2012-11-09,12509865.282,0.0,-13431600.0,13450077.282,-47970.0,0.0,-47970.0,940212.0
2012-11-12,12410634.687,2687.85,13344240.0,13344731.487,-95940.0,-6717.945,-105345.795,934096.8
2012-11-13,12343789.299,2655.808,-13282360.0,13273554.499,-61880.0,-6641.18,-71176.988,929765.2
2012-11-14,12371052.899,0.0,-13256880.0,13299034.499,25480.0,0.0,25480.0,927981.6
2012-11-15,12363263.299,0.0,-13264160.0,13291754.499,-7280.0,0.0,-7280.0,928491.2
2012-11-16,12367158.099,0.0,-13260520.0,13295394.499,3640.0,0.0,3640.0,928236.4
2012-11-19,12752743.299,0.0,-12900160.0,13655754.499,360360.0,0.0,360360.0,903011.2
2012-11-20,12721584.899,0.0,-12929280.0,13626634.499,-29120.0,0.0,-29120.0,905049.6
2012-11-21,12651478.499,0.0,-12994800.0,13561114.499,-65520.0,0.0,-65520.0,909636.0
2012-11-22,12674847.299,0.0,-12972960.0,13582954.499,21840.0,0.0,21840.0,908107.2
2012-11-23,12647583.699,0.0,-12998440.0,13557474.499,-25480.0,0.0,-25480.0,909890.8
2012-11-26,12717690.099,0.0,-12932920.0,13622994.499,65520.0,0.0,65520.0,905304.4
2012-11-27,12780006.899,0.0,-12874680.0,13681234.499,58240.0,0.0,58240.0,901227.6
2012-11-28,12826744.499,0.0,-12831000.0,13724914.499,43680.0,0.0,43680.0,898170.0
2012-11-29,13048748.099,0.0,-12623520.0,13932394.499,207480.0,0.0,207480.0,883646.4
2012-11-30,12943588.499,0.0,-12721800.0,13834114.499,-98280.0,0.0,-98280.0,890526.0
2012-12-03,13625750.202,1292.887,0.0,13625750.202,-203840.0,-3231.41,-208364.297,0.0
2012-12-04,13625750.202,0.0,0.0,13625750.202,0.0,0.0,0.0,0.0
2012-12-05,12668466.458,1361.084,13607440.0,13620987.258,0.0,-3401.86,-4762.944,952520.8
2012-12-06,12584543.258,0.0,13517200.0,13530747.258,-90240.0,0.0,-90240.0,946204.0
2012-12-07,12797848.058,0.0,13746560.0,13760107.258,229360.0,0.0,229360.0,962259.2
2012-12-10,12878274.458,0.0,13833040.0,13846587.258,86480.0,0.0,86480.0,968312.8
2012-12-11,12825822.458,0.0,13776640.0,13790187.258,-56400.0,0.0,-56400.0,964364.8
2012-12-12,12920236.058,0.0,13878160.0,13891707.258,101520.0,0.0,101520.0,971471.2
2012-12-13,12895758.458,0.0,13851840.0,13865387.258,-26320.0,0.0,-26320.0,969628.8
2012-12-14,13252432.058,0.0,14235360.0,14248907.258,383520.0,0.0,383520.0,996475.2
2012-12-17,13343348.858,0.0,14333120.0,14346667.258,97760.0,0.0,97760.0,1003318.4
2012-12-18,13367826.458,0.0,14359440.0,14372987.258,26320.0,0.0,26320.0,1005160.8
2012-12-19,13364329.658,0.0,14355680.0,14369227.258,-3760.0,0.0,-3760.0,1004897.6
2012-12-20,13262922.458,0.0,14246640.0,14260187.258,-109040.0,0.0,-109040.0,997264.8
2012-12-21,13276909.658,0.0,14261680.0,14275227.258,15040.0,0.0,15040.0,998317.6
2012-12-24,13266419.258,0.0,14250400.0,14263947.258,-11280.0,0.0,-11280.0,997528.0
2012-12-25,13556653.658,0.0,14562480.0,14576027.258,312080.0,0.0,312080.0,1019373.6
2012-12-26,13574137.658,0.0,14581280.0,14594827.258,18800.0,0.0,18800.0,1020689.6
2012-12-27,13542666.458,0.0,14547440.0,14560987.258,-33840.0,0.0,-33840.0,1018320.8
2012-12-28,13707016.058,0.0,14724160.0,14737707.258,176720.0,0.0,176720.0,1030691.2
2012-12-31,13958785.658,0.0,14994880.0,15008427.258,270720.0,0.0,270720.0,1049641.6
2013-01-04,13965779.258,0.0,15002400.0,15015947.258,7520.0,0.0,7520.0,1050168.0
2013-01-07,14014734.458,0.0,15055040.0,15068587.258,52640.0,0.0,52640.0,1053852.8
2013-01-08,14035715.258,0.0,15077600.0,15091147.258,22560.0,0.0,22560.0,1055432.0
2013-01-09,13993753.658,0.0,15032480.0,15046027.258,-45120.0,0.0,-45120.0,1052273.6
2013-01-10,14070683.258,0.0,15115200.0,15128747.258,82720.0,0.0,82720.0,1058064.0
2013-01-11,14766382.327,1475.431,0.0,14766382.327,-357200.0,-3689.5,-362364.931,0.0
2013-01-14,14766382.327,0.0,0.0,14766382.327,0.0,0.0,0.0,0.0
2013-01-15,13728390.924,1475.836,14754670.0,14761217.824,0.0,-3688.668,-5164.503,1032826.9
2013-01-16,14596579.89,1459.149,0.0,14596579.89,-159530.0,-3648.785,-164637.934,0.0
2013-01-17,14596579.89,0.0,0.0,14596579.89,0.0,0.0,0.0,0.0
2013-01-18,13571771.377,1457.092,14567280.0,14591480.977,0.0,-3641.82,-5098.912,1019709.6
2013-01-21,13446518.977,0.0,14432600.0,14456800.977,-134680.0,0.0,-134680.0,1010282.0
2013-01-22,13520993.377,0.0,14512680.0,14536880.977,80080.0,0.0,80080.0,1015887.6
2013-01-23,13744416.577,0.0,14752920.0,14777120.977,240240.0,0.0,240240.0,1032704.4
2013-01-24,13673327.377,0.0,14676480.0,14700680.977,-76440.0,0.0,-76440.0,1027353.6
2013-01-25,13822276.177,0.0,14836640.0,14860840.977,160160.0,0.0,160160.0,1038564.8
2013-01-28,13795194.577,0.0,14807520.0,14831720.977,-29120.0,0.0,-29120.0,1036526.4
2013-01-29,13798579.777,0.0,14811160.0,14835360.977,3640.0,0.0,3640.0,1036781.2
2013-01-30,13950913.777,0.0,14974960.0,14999160.977,163800.0,0.0,163800.0,1048247.2
2013-01-31,13994921.377,0.0,15022280.0,15046480.977,47320.0,0.0,47320.0,1051559.6
2013-02-01,14133714.577,0.0,15171520.0,15195720.977,149240.0,0.0,149240.0,1062006.4
2013-02-04,14313130.177,0.0,15364440.0,15388640.977,192920.0,0.0,192920.0,1075510.8
2013-02-05,15088526.994,1506.583,0.0,15088526.994,-294840.0,-3767.4,-300113.983,0.0
2013-02-06,15088526.994,0.0,0.0,15088526.994,0.0,0.0,0.0,0.0
2013-02-07,14029576.208,1505.636,15052600.0,15083258.208,0.0,-3763.15,-5268.786,1053682.0
2013-02-08,14039759.708,0.0,15063550.0,15094208.208,10950.0,0.0,10950.0,1054448.5
2013-02-18,14840823.206,1481.165,0.0,14840823.206,-248200.0,-3703.838,-253385.002,0.0
2013-02-19,14840823.206,0.0,0.0,14840823.206,0.0,0.0,0.0,0.0
2013-02-20,13799146.868,1481.075,14807050.0,14835640.368,0.0,-3701.762,-5182.838,1036493.5
2013-02-21,14525265.118,1449.812,0.0,14525265.118,-305300.0,-3625.437,-310375.25,0.0
2013-02-22,14525265.118,0.0,0.0,14525265.118,0.0,0.0,0.0,0.0
2013-02-25,13505348.064,1449.414,-14497760.0,14520191.264,0.0,-3624.44,-5073.854,1014843.2
2013-02-26,13737110.064,0.0,-14281160.0,14736791.264,216600.0,0.0,216600.0,999681.2
2013-02-27,13625091.764,0.0,-14385850.0,14632101.264,-104690.0,0.0,-104690.0,1007009.5
2013-02-28,14381499.933,1463.499,0.0,14381499.933,-245480.0,-3657.833,-250601.331,0.0
2013-03-01,14381499.933,0.0,0.0,14381499.933,0.0,0.0,0.0,0.0
2013-03-04,13370542.652,1436.681,-14370400.0,14376470.652,0.0,-3592.6,-5029.281,1005928.0
2013-03-05,13236664.252,0.0,-14495520.0,14251350.652,-125120.0,0.0,-125120.0,1014686.4
2013-03-06,13244539.452,0.0,-14488160.0,14258710.652,7360.0,0.0,7360.0,1014171.2
2013-03-07,13264227.452,0.0,-14469760.0,14277110.652,18400.0,0.0,18400.0,1012883.2
2013-03-08,13279977.852,0.0,-14455040.0,14291830.652,14720.0,0.0,14720.0,1011852.8
2013-03-11,13358729.852,0.0,-14381440.0,14365430.652,73600.0,0.0,73600.0,1006700.8
2013-03-12,13421731.452,0.0,-14322560.0,14424310.652,58880.0,0.0,58880.0,1002579.2
2013-03-13,13654049.852,0.0,-14105440.0,14641430.652,217120.0,0.0,217120.0,987380.8
2013-03-14,13921806.652,0.0,-13855200.0,14891670.652,250240.0,0.0,250240.0,969864.0
2013-03-15,14537098.617,1420.835,0.0,14537098.617,-349600.0,-3551.2,-354572.035,0.0
2013-03-18,14537098.617,0.0,0.0,14537098.617,0.0,0.0,0.0,0.0
2013-03-19,13515156.891,1452.291,-14526540.0,14532014.691,0.0,-3631.635,-5083.926,1016857.8
2013-03-20,13409997.291,0.0,-14624820.0,14433734.691,-98280.0,0.0,-98280.0,1023737.4
2013-03-21,13276525.491,0.0,-14749560.0,14308994.691,-124740.0,0.0,-124740.0,1032469.2
2013-03-22,13373595.891,0.0,-14658840.0,14399714.691,90720.0,0.0,90720.0,1026118.8
2013-03-25,13264256.902,2903.43,14239680.0,14261034.502,-128520.0,-7256.76,-138680.19,996777.6
2013-03-26,13152810.272,2825.389,-14130480.0,14141943.872,-109200.0,-7065.24,-119090.629,989133.6
2013-03-27,13125546.672,0.0,-14155960.0,14116463.872,-25480.0,0.0,-25480.0,990917.2
2013-03-28,13378708.672,0.0,-13919360.0,14353063.872,236600.0,0.0,236600.0,974355.2
2013-03-29,13433235.872,0.0,-13868400.0,14404023.872,50960.0,0.0,50960.0,970788.0
2013-04-01,13772083.472,0.0,-13551720.0,14720703.872,316680.0,0.0,316680.0,948620.4
2013-04-02,14548461.823,1372.259,0.0,14548461.823,-167440.0,-3429.79,-172242.049,0.0
2013-04-03,14548461.823,0.0,0.0,14548461.823,0.0,0.0,0.0,0.0
2013-04-08,13525949.559,1453.102,-14534650.0,14543375.059,0.0,-3633.662,-5086.764,1017425.5
2013-04-09,13475198.236,2905.211,14464720.0,14487728.636,-45480.0,-7261.213,-55646.424,1012530.4
2013-04-10,13475198.236,0.0,14464720.0,14487728.636,0.0,0.0,0.0,1012530.4
2013-04-11,13388201.955,2875.681,-14382000.0,14394941.955,-82720.0,-7191.0,-92786.681,1006740.0
2013-04-12,13333898.119,2875.381,14315740.0,14335999.919,-48880.0,-7186.655,-58942.036,1002101.8
2013-04-15,13958120.309,1393.925,0.0,13958120.309,-373000.0,-3485.685,-377879.61,0.0
2013-04-16,13958120.309,0.0,0.0,13958120.309,0.0,0.0,0.0,0.0
2013-04-17,12977073.727,1394.174,-13945230.0,13953239.827,0.0,-3486.308,-4880.482,976166.1
2013-04-18,13170700.927,0.0,-13764270.0,14134199.827,180960.0,0.0,180960.0,963498.9
2013-04-19,13029514.427,0.0,-13896220.0,14002249.827,-131950.0,0.0,-131950.0,972735.4
2013-04-22,13186836.527,0.0,-13749190.0,14149279.827,147030.0,0.0,147030.0,962443.3
2013-04-23,13376429.827,0.0,-13572000.0,14326469.827,177190.0,0.0,177190.0,950040.0
2013-04-24,14152009.906,1374.509,0.0,14152009.906,-169650.0,-3435.413,-174459.921,0.0
2013-04-25,14152009.906,0.0,0.0,14152009.906,0.0,0.0,0.0,0.0
2013-04-26,13156698.459,1414.446,-14148000.0,14147058.459,0.0,-3537.0,-4951.446,990360.0
2013-05-02,13400594.259,0.0,-13920060.0,14374998.459,227940.0,0.0,227940.0,974404.2
2013-05-03,14216802.442,1407.685,0.0,14216802.442,-153270.0,-3518.332,-158196.017,0.0
2013-05-06,14216802.442,0.0,0.0,14216802.442,0.0,0.0,0.0,0.0
2013-05-07,13217405.069,1420.253,-14206080.0,14211830.669,0.0,-3551.52,-4971.773,994425.6
2013-05-08,14030396.442,1438.608,0.0,14030396.442,-176400.0,-3595.62,-181434.228,0.0
2013-05-09,14030396.442,0.0,0.0,14030396.442,0.0,0.0,0.0,0.0
2013-05-10,13044782.739,1400.665,-14010150.0,14025493.239,0.0,-3502.537,-4903.202,980710.5
2013-05-13,12974751.239,0.0,-14075600.0,13960043.239,-65450.0,0.0,-65450.0,985292.0
2013-05-14,13069499.739,0.0,-13987050.0,14048593.239,88550.0,0.0,88550.0,979093.5
2013-05-15,13394940.239,0.0,-13682900.0,14352743.239,304150.0,0.0,304150.0,957803.0
2013-05-16,13415537.739,0.0,-13663650.0,14371993.239,19250.0,0.0,19250.0,956455.5
2013-05-17,14086062.246,1394.819,0.0,14086062.246,-281050.0,-3486.175,-285930.994,0.0
2013-05-20,14086062.246,0.0,0.0,14086062.246,0.0,0.0,0.0,0.0
2013-05-21,13096041.118,1406.928,-14072800.0,14081137.118,0.0,-3518.2,-4925.128,985096.0
2013-05-22,13079263.518,0.0,-14088480.0,14065457.118,-15680.0,0.0,-15680.0,986193.6
2013-05-23,13251233.918,0.0,-13927760.0,14226177.118,160720.0,0.0,160720.0,974943.2
2013-05-24,13175734.718,0.0,-13998320.0,14155617.118,-70560.0,0.0,-70560.0,979882.4
2013-05-27,13490314.718,0.0,-13704320.0,14449617.118,294000.0,0.0,294000.0,959302.4
2013-05-28,13511286.718,0.0,-13684720.0,14469217.118,19600.0,0.0,19600.0,957930.4
2013-05-29,13729395.518,0.0,-13480880.0,14673057.118,203840.0,0.0,203840.0,943661.6
2013-05-30,13733589.918,0.0,-13476960.0,14676977.118,3920.0,0.0,3920.0,943387.2
2013-05-31,13825866.718,0.0,-13390720.0,14763217.118,86240.0,0.0,86240.0,937350.4
2013-06-03,14495798.1,1365.677,0.0,14495798.1,-262640.0,-3413.34,-267419.017,0.0
2013-06-04,14495798.1,0.0,0.0,14495798.1,0.0,0.0,0.0,0.0
2013-06-05,13476770.27,1448.15,-14485120.0,14490728.67,0.0,-3621.28,-5069.43,1013958.4
2013-06-06,13748293.47,0.0,-14231360.0,14744488.67,253760.0,0.0,253760.0,996195.2
2013-06-07,13748293.47,0.0,-14231360.0,14744488.67,0.0,0.0,0.0,996195.2
2013-06-13,13743842.27,0.0,-14235520.0,14740328.67,-4160.0,0.0,-4160.0,996486.4
2013-06-14,13734939.87,0.0,-14243840.0,14732008.67,-8320.0,0.0,-8320.0,997068.8
2013-06-17,14506465.797,1446.794,0.0,14506465.797,-220480.0,-3616.08,-225542.874,0.0
2013-06-18,14506465.797,0.0,0.0,14506465.797,0.0,0.0,0.0,0.0
2013-06-19,13486963.083,1449.548,14491860.0,14501393.283,0.0,-3622.965,-5072.513,1014430.2
2013-06-20,14315544.784,1430.744,0.0,14315544.784,-180840.0,-3577.755,-185848.499,0.0
2013-06-21,14315544.784,0.0,0.0,14315544.784,0.0,0.0,0.0,0.0
2013-06-24,13310736.091,1427.943,-14283000.0,14310546.091,0.0,-3570.75,-4998.693,999810.0
2013-06-25,13284157.291,0.0,-14307840.0,14285706.091,-24840.0,0.0,-24840.0,1001548.8
2013-06-26,13421481.091,0.0,-14179500.0,14414046.091,128340.0,0.0,128340.0,992565.0
2013-06-27,14218576.253,1437.353,0.0,14218576.253,-190440.0,-3592.485,-195469.838,0.0
2013-06-28,14218576.253,0.0,0.0,14218576.253,0.0,0.0,0.0,0.0
2013-07-01,13218570.346,1421.827,14214720.0,14213600.746,0.0,-3553.68,-4975.507,995030.4
2013-07-02,13294458.346,0.0,14296320.0,14295200.746,81600.0,0.0,81600.0,1000742.4
2013-07-03,13461411.946,0.0,14475840.0,14474720.746,179520.0,0.0,179520.0,1013308.8
2013-07-04,13434404.378,2925.367,14773680.0,14468561.978,4080.0,-7313.4,-6158.767,1034157.6
2013-07-05,13434404.378,0.0,14773680.0,14468561.978,0.0,0.0,0.0,1034157.6
2013-07-08,13385077.178,0.0,14720640.0,14415521.978,-53040.0,0.0,-53040.0,1030444.8
2013-07-09,13343338.778,0.0,14675760.0,14370641.978,-44880.0,0.0,-44880.0,1027303.2
2013-07-10,13498909.178,0.0,14843040.0,14537921.978,167280.0,0.0,167280.0,1039012.8
2013-07-11,13529264.378,0.0,14875680.0,14570561.978,32640.0,0.0,32640.0,1041297.6
2013-07-12,13567208.378,0.0,14916480.0,14611361.978,40800.0,0.0,40800.0,1044153.6
2013-07-15,13586180.378,0.0,14936880.0,14631761.978,20400.0,0.0,20400.0,1045581.6
2013-07-16,13646890.778,0.0,15002160.0,14697041.978,65280.0,0.0,65280.0,1050151.2
2013-07-17,13654479.578,0.0,15010320.0,14705201.978,8160.0,0.0,8160.0,1050722.4
2013-07-18,13658273.978,0.0,15014400.0,14709281.978,4080.0,0.0,4080.0,1051008.0
2013-07-19,13703806.778,0.0,15063360.0,14758241.978,48960.0,0.0,48960.0,1054435.2
2013-07-22,13650685.178,0.0,15006240.0,14701121.978,-57120.0,0.0,-57120.0,1050436.8
2013-07-23,13688629.178,0.0,15047040.0,14741921.978,40800.0,0.0,40800.0,1053292.8
2013-07-24,13711395.578,0.0,15071520.0,14766401.978,24480.0,0.0,24480.0,1055006.4
2013-07-25,13677245.978,0.0,15034800.0,14729681.978,-36720.0,0.0,-36720.0,1052436.0
2013-07-26,13616535.578,0.0,14969520.0,14664401.978,-65280.0,0.0,-65280.0,1047866.4
2013-07-29,13507755.906,2934.325,-14511630.0,14523570.006,-130560.0,-7337.648,-140831.973,1015814.1
2013-07-30,13524833.106,0.0,-14495670.0,14539530.006,15960.0,0.0,15960.0,1014696.9
2013-07-31,13477870.806,0.0,-14539560.0,14495640.006,-43890.0,0.0,-43890.0,1017769.2
2013-08-01,13465062.906,0.0,-14551530.0,14483670.006,-11970.0,0.0,-11970.0,1018607.1
2013-08-02,13349994.245,2901.878,14340300.0,14353815.245,-119700.0,-7252.882,-129854.761,1003821.0
2013-08-05,13379010.245,0.0,14371500.0,14385015.245,31200.0,0.0,31200.0,1006005.0
2013-08-06,13400772.245,0.0,14394900.0,14408415.245,23400.0,0.0,23400.0,1007643.0
2013-08-07,13487820.245,0.0,14488500.0,14502015.245,93600.0,0.0,93600.0,1014195.0
2013-08-08,13589376.245,0.0,14597700.0,14611215.245,109200.0,0.0,109200.0,1021839.0
2013-08-09,13632900.245,0.0,14644500.0,14658015.245,46800.0,0.0,46800.0,1025115.0
2013-08-12,13832385.245,0.0,14859000.0,14872515.245,214500.0,0.0,214500.0,1040130.0
2013-08-13,13933941.245,0.0,14968200.0,14981715.245,109200.0,0.0,109200.0,1047774.0
2013-08-14,13865028.245,0.0,14894100.0,14907615.245,-74100.0,0.0,-74100.0,1042587.0
2013-08-15,13865028.245,0.0,14894100.0,14907615.245,0.0,0.0,0.0,1042587.0
2013-08-16,13836012.245,0.0,14862900.0,14876415.245,-31200.0,0.0,-31200.0,1040403.0
2013-08-19,13839639.245,0.0,14866800.0,14880315.245,3900.0,0.0,3900.0,1040676.0
2013-08-20,13781607.245,0.0,14804400.0,14817915.245,-62400.0,0.0,-62400.0,1036308.0
2013-08-21,13756218.245,0.0,14777100.0,14790615.245,-27300.0,0.0,-27300.0,1034397.0
2013-08-22,13683678.245,0.0,14699100.0,14712615.245,-78000.0,0.0,-78000.0,1028937.0
2013-08-23,13857774.245,0.0,14886300.0,14899815.245,187200.0,0.0,187200.0,1042041.0
2013-08-26,13843266.245,0.0,14870700.0,14884215.245,-15600.0,0.0,-15600.0,1040949.0
2013-08-27,13861401.245,0.0,14890200.0,14903715.245,19500.0,0.0,19500.0,1042314.0
2013-08-28,14699673.657,1468.763,0.0,14699673.657,-198900.0,-3672.825,-204041.588,0.0
2013-08-29,14699673.657,0.0,0.0,14699673.657,0.0,0.0,0.0,0.0
2013-08-30,13667341.943,1467.056,-14674230.0,14694538.043,0.0,-3668.558,-5135.614,1027196.1
2013-09-02,13533379.472,2935.659,14542080.0,14551325.072,-132940.0,-7337.313,-143212.971,1017945.6
2013-09-03,14385012.152,1437.72,0.0,14385012.152,-161280.0,-3595.2,-166312.92,0.0
2013-09-04,14385012.152,0.0,0.0,14385012.152,0.0,0.0,0.0,0.0
2013-09-05,13374209.641,1436.461,-14368200.0,14379983.641,0.0,-3592.05,-5028.511,1005774.0
2013-09-06,13411285.141,0.0,-14333550.0,14414633.641,34650.0,0.0,34650.0,1003348.5
2013-09-09,13291819.641,0.0,-14445200.0,14302983.641,-111650.0,0.0,-111650.0,1011164.0
2013-09-10,13357731.641,0.0,-14383600.0,14364583.641,61600.0,0.0,61600.0,1006852.0
2013-09-11,13394807.141,0.0,-14348950.0,14399233.641,34650.0,0.0,34650.0,1004426.5
2013-09-12,13452480.141,0.0,-14295050.0,14453133.641,53900.0,0.0,53900.0,1000653.5
2013-09-13,13683172.141,0.0,-14079450.0,14668733.641,215600.0,0.0,215600.0,985561.5
2013-09-16,13724367.141,0.0,-14040950.0,14707233.641,38500.0,0.0,38500.0,982866.5
2013-09-17,13724367.141,0.0,-14040950.0,14707233.641,0.0,0.0,0.0,982866.5
2013-09-18,13782040.141,0.0,-13987050.0,14761133.641,53900.0,0.0,53900.0,979093.5
2013-09-23,13691411.141,0.0,-14071750.0,14676433.641,-84700.0,0.0,-84700.0,985022.5
2013-09-24,13806757.141,0.0,-13963950.0,14784233.641,107800.0,0.0,107800.0,977476.5
2013-09-25,13810876.641,0.0,-13960100.0,14788083.641,3850.0,0.0,3850.0,977207.0
2013-09-26,13864430.141,0.0,-13910050.0,14838133.641,50050.0,0.0,50050.0,973703.5
2013-09-27,14016851.641,0.0,-13767600.0,14980583.641,142450.0,0.0,142450.0,963732.0
2013-09-30,13971537.141,0.0,-13809950.0,14938233.641,-42350.0,0.0,-42350.0,966696.5
2013-10-08,13922103.141,0.0,-13856150.0,14892033.641,-46200.0,0.0,-46200.0,969930.5
2013-10-09,13963298.141,0.0,-13817650.0,14930533.641,38500.0,0.0,38500.0,967235.5
2013-10-10,13930342.141,0.0,-13848450.0,14899733.641,-30800.0,0.0,-30800.0,969391.5
2013-10-11,13913864.141,0.0,-13863850.0,14884333.641,-15400.0,0.0,-15400.0,970469.5
2013-10-14,13814996.141,0.0,-13956250.0,14791933.641,-92400.0,0.0,-92400.0,976937.5
2013-10-15,13893266.641,0.0,-13883100.0,14865083.641,73150.0,0.0,73150.0,971817.0
2013-10-16,14053927.141,0.0,-13732950.0,15015233.641,150150.0,0.0,150150.0,961306.5
2013-10-17,14091002.641,0.0,-13698300.0,15049883.641,34650.0,0.0,34650.0,958881.0
2013-10-18,14049807.641,0.0,-13736800.0,15011383.641,-38500.0,0.0,-38500.0,961576.0
2013-10-21,14041568.641,0.0,-13744500.0,15003683.641,-7700.0,0.0,-7700.0,962115.0
2013-10-22,14095122.141,0.0,-13694450.0,15053733.641,50050.0,0.0,50050.0,958611.5
2013-10-23,14177512.141,0.0,-13617450.0,15130733.641,77000.0,0.0,77000.0,953221.5
2013-10-24,14251663.141,0.0,-13548150.0,15200033.641,69300.0,0.0,69300.0,948370.5
2013-10-25,14387606.641,0.0,-13421100.0,15327083.641,127050.0,0.0,127050.0,939477.0
